id,input_len,output_len,arrival_time
112869,198,30000,112824168.591561
112870,93,4504,112825527.970013
112871,490,19674,112826023.274582
112872,104,5583,112826522.154626
112873,189,30000,112828461.432382
112874,123,8881,112829726.505920
112875,128,6196,112830555.451234
112876,164,30000,112830833.437644
112877,84,6463,112831960.327535
112878,108,28878,112831981.612981
112879,123,9255,112832571.273493
112880,71,11168,112832828.567697
112881,261,12741,112833287.618879
112882,129,15415,112834436.265056
112883,267,13642,112834882.395452
112884,129,19561,112835740.535478
112885,136,12171,112836194.217481
112886,125,8067,112836566.444588
112887,550,9704,112836857.203461
112888,118,16927,112839297.525879
112889,78,21666,112839347.014974
112890,105,8166,112839680.590333
112891,303,11911,112840000.086527
112892,176,30000,112840484.839275
112893,84,14776,112843235.401153
112894,64,12251,112843937.767461
112895,249,12231,112845681.751304
112896,102,23954,112846550.291311
112897,187,20248,112850834.609226
112898,102,10533,112850911.836914
112899,66,20352,112851736.916598
112900,119,15941,112854360.330371
112901,104,15796,112854506.482201
112902,103,11928,112854587.956763
112903,184,23146,112856784.227975
112904,102,7850,112857770.761955
112905,102,12235,112859798.160339
112906,111,29705,112860611.506860
112907,130,10965,112861148.769458
112908,93,16813,112861260.342531
112909,133,6775,112861876.238618
112910,91,12090,112862628.070145
112911,111,14487,112864123.736222
112912,205,10770,112866453.389314
112913,160,20198,112866950.117963
112914,78,10803,112867993.244210
112915,121,9628,112868100.804609
112916,123,18331,112868113.700797
112917,103,7251,112868284.026656
112918,131,7312,112868383.130137
112919,73,24475,112868849.147874
112920,102,7461,112869526.365050
112921,121,6260,112871004.888940
112922,119,11724,112871289.569189
112923,108,22253,112871467.560060
112924,82,16067,112872100.403815
112925,489,15858,112873605.020136
112926,468,30000,112874308.347160
112927,126,12872,112876151.277684
112928,100,21061,112878961.588975
112929,154,14707,112879229.246310
112930,182,10273,112879890.741662
112931,198,30000,112881413.839524
112932,357,16074,112881900.661533
112933,123,21223,112882983.573882
112934,110,9176,112884830.561166
112935,140,23373,112886879.230002
112936,121,8077,112888049.852257
112937,119,7341,112889019.975252
112938,111,9502,112889901.533601
112939,360,12217,112890179.362751
112940,169,15227,112890451.859288
112941,130,10591,112890922.640675
112942,134,13823,112891510.420036
112943,124,30000,112892109.852696
112944,154,13959,112894019.358724
112945,127,17567,112894866.683790
112946,211,15244,112894964.413288
112947,146,9428,112895533.157929
112948,132,15451,112897138.765112
112949,111,12483,112898827.820235
112950,128,13597,112899656.007878
112951,91,12426,112901604.055203
112952,91,12910,112902572.349050
112953,87,9037,112905190.277655
112954,129,7894,112905991.573161
112955,98,8045,112907046.419720
112956,551,30000,112907861.092653
112957,176,9679,112909215.946362
112958,102,23760,112910127.925905
112959,113,18441,112914114.477646
112960,132,17571,112915167.857049
112961,91,12247,112915294.809649
112962,176,10756,112916345.605425
112963,183,30000,112919819.755706
112964,172,9770,112920600.778248
112965,114,13336,112921957.207265
112966,215,30000,112924238.567311
112967,106,8500,112924920.860605
112968,64,10147,112928922.907436
112969,143,16999,112929849.981040
112970,66,8362,112930013.093998
112971,182,13042,112930273.843665
112972,198,8794,112931186.789811
112973,112,11732,112932000.280307
112974,136,21161,112934198.651421
112975,154,10440,112934228.232577
112976,141,12138,112934593.160510
112977,200,14770,112935263.215647
112978,202,9339,112936162.753475
112979,206,11135,112936692.383639
112980,204,16166,112936897.245246
112981,57,12092,112937061.396871
112982,158,15466,112937655.087906
112983,147,30000,112938929.059387
112984,83,30000,112940935.681627
112985,134,8127,112943202.483851
112986,136,8285,112943210.238820
112987,123,12867,112943759.709721
112988,102,16800,112944598.872669
112989,160,19381,112945211.857040
112990,489,15858,112946083.797005
112991,125,7593,112947248.481388
112992,118,21856,112947460.998909
112993,85,7283,112947782.853759
112994,113,4599,112948361.171279
112995,113,2160,112949599.506688
112996,65,9570,112950642.044436
112997,214,11693,112950826.367563
112998,429,21111,112952002.732807
112999,357,16074,112952652.586405
113000,131,14417,112953540.821356
113001,86,17353,112960005.375658
113002,141,17273,112960570.382430
113003,85,5761,112962819.482712
113004,131,20882,112963026.982246
113005,158,15466,112963247.922631
113006,102,20267,112963347.926466
113007,163,12152,112967853.534454
113008,156,8435,112968047.049782
113009,160,11369,112968631.973671
113010,112,21065,112969681.295466
113011,146,8657,112971193.050873
113012,137,15276,112971327.781141
113013,86,7056,112972592.258446
113014,83,15913,112972969.197521
113015,79,8510,112973808.651718
113016,106,10191,112974146.236439
113017,128,10068,112974161.486092
113018,93,4504,112974351.345775
113019,108,6577,112974368.722637
113020,92,30000,112975215.519952
113021,111,9502,112975696.184147
113022,98,12812,112976294.133861
113023,161,7625,112978465.844282
113024,149,9481,112978599.345840
113025,137,26438,112978889.666704
113026,155,6646,112979249.176023
113027,177,20245,112981101.997430
113028,84,16032,112981475.181313
113029,95,9737,112982919.610737
113030,118,5210,112984154.333215
113031,131,8272,112984479.968994
113032,70,4489,112984670.669312
113033,122,17348,112985368.997456
113034,139,10095,112987227.654639
113035,204,12062,112987233.562481
113036,156,30000,112987254.264954
113037,120,19498,112987343.111020
113038,99,4745,112988949.114573
113039,62,18382,112990402.580195
113040,211,21240,112991477.708395
113041,88,7055,112992034.547046
113042,145,16469,112992197.838292
113043,159,23481,112995744.890570
113044,114,10958,112996470.227343
113045,177,30000,112997889.784305
113046,81,2479,112998010.157151
113047,88,11597,112999777.006829
113048,118,11546,113001156.740373
113049,202,21935,113001328.276709
113050,164,30000,113001641.811719
113051,131,7325,113004919.953045
113052,148,17708,113005330.866578
113053,93,10384,113006061.668038
113054,99,8834,113006166.509604
113055,69,11624,113009515.082814
113056,263,30000,113012270.724929
113057,429,21111,113012942.006823
113058,129,20683,113012942.629789
113059,79,5299,113014029.306584
113060,166,11029,113016506.199218
113061,133,30000,113016518.835178
113062,176,30000,113016527.053374
113063,202,30000,113016672.611248
113064,282,12502,113017063.788671
113065,125,7332,113017863.246528
113066,101,6757,113018672.426504
113067,83,21055,113019399.683807
113068,95,10392,113019951.073626
113069,163,9283,113021954.349503
113070,108,9991,113021978.200388
113071,202,26031,113022289.439171
113072,114,21643,113022612.570960
113073,113,11366,113022834.571140
113074,170,9666,113023933.856173
113075,110,12484,113025939.330480
113076,182,11758,113027994.556663
113077,95,6421,113028457.574048
113078,101,5794,113029396.541309
113079,89,11500,113029797.269990
113080,136,8285,113030710.859116
113081,110,10876,113030713.329105
113082,118,25307,113030848.945589
113083,91,12247,113032576.096253
113084,211,12025,113034015.659566
113085,229,30000,113035558.743824
113086,185,17251,113036027.390979
113087,93,11799,113039067.536039
113088,126,17785,113039831.711383
113089,126,23389,113040935.349355
113090,97,12426,113040956.660246
113091,69,10918,113041275.671969
113092,98,23642,113041343.804408
113093,91,23256,113042708.948558
113094,118,8478,113043722.469179
113095,271,10026,113044548.474307
113096,86,6962,113044599.731399
113097,191,19171,113045670.101928
113098,303,11911,113046560.205875
113099,79,21037,113046786.743056
113100,66,22432,113047132.474519
113101,164,30000,113048260.131379
113102,162,3405,113048493.544609
113103,125,30000,113048830.315668
113104,118,11331,113049536.482431
113105,62,25624,113050572.644705
113106,128,5629,113051427.014913
113107,115,3390,113052800.937212
113108,89,10614,113053511.329743
113109,166,12103,113054400.344263
113110,104,5967,113054462.863133
113111,89,30000,113056481.885876
113112,128,29149,113057026.943237
113113,146,7078,113057118.195597
113114,204,12444,113057590.068405
113115,109,12057,113058253.359049
113116,61,22100,113058769.190415
113117,146,6186,113061452.514991
113118,100,13645,113061900.451121
113119,108,28878,113062831.060295
113120,106,10570,113064456.355133
113121,125,9205,113065095.340409
113122,132,11013,113066033.816332
113123,107,30000,113066616.383355
113124,97,15385,113066718.065812
113125,158,30000,113068364.769154
113126,135,6421,113069214.680718
113127,77,12730,113069226.412487
113128,123,18563,113069541.444667
113129,135,6774,113069634.776522
113130,107,17904,113070444.089622
113131,131,14417,113070753.430010
113132,109,18885,113070887.622015
113133,89,22950,113073245.736912
113134,187,12178,113073649.162180
113135,107,18441,113074165.752081
113136,87,24818,113076070.361019
113137,151,11196,113076075.540242
113138,126,12872,113076831.911291
113139,158,27630,113077081.993002
113140,65,13111,113078530.002711
113141,90,8177,113080408.154042
113142,146,9428,113081541.903087
113143,82,15928,113081730.104969
113144,212,9736,113082502.418796
113145,126,7603,113082755.755708
113146,112,14568,113084081.706184
113147,89,30000,113084186.756148
113148,158,20162,113085086.819736
113149,82,13630,113085658.535383
113150,67,8026,113086248.374771
113151,132,12126,113086966.885768
113152,217,29581,113087496.295640
113153,78,9612,113087720.579904
113154,127,9625,113087863.320091
113155,217,29454,113089772.942288
113156,74,10051,113093534.144920
113157,124,14648,113095398.976999
113158,584,30000,113096262.475437
113159,71,24382,113096755.309003
113160,164,30000,113098157.477500
113161,98,11911,113099926.607219
113162,108,17316,113100355.613230
113163,154,10625,113102518.900402
113164,282,18336,113103228.316488
113165,114,5605,113103308.775589
113166,67,8026,113103813.779635
113167,83,9546,113103836.912262
113168,160,10632,113104945.445185
113169,202,25044,113105037.528346
113170,177,16795,113105102.387381
113171,100,5246,113105414.057579
113172,159,16509,113105632.872701
113173,98,10669,113105855.694189
113174,125,8067,113106648.247273
113175,76,11062,113107017.977363
113176,155,6646,113107114.648712
113177,98,24410,113107179.750512
113178,54,2175,113107825.485877
113179,198,9416,113107922.503737
113180,78,28274,113108195.860339
113181,141,30000,113108612.455044
113182,167,8095,113108892.669491
113183,102,15935,113110612.027301
113184,125,10696,113111415.675727
113185,99,6998,113112397.114527
113186,108,9429,113112584.534509
113187,215,30000,113112761.359767
113188,102,6467,113116643.085744
113189,207,30000,113117094.629603
113190,237,11683,113117416.303396
113191,103,11928,113119503.189979
113192,124,30000,113120050.701669
113193,95,4672,113120477.840533
113194,87,24818,113121910.530732
113195,133,9964,113122436.606460
113196,55,14100,113123375.159973
113197,105,10347,113123625.445723
113198,105,8568,113124018.099928
113199,136,30000,113124727.931398
113200,146,7078,113126830.657401
113201,121,8596,113127174.305911
113202,149,11946,113129423.736431
113203,78,10018,113129605.384391
113204,162,3405,113129727.585463
113205,226,24649,113130032.881494
113206,93,13227,113130195.128659
113207,98,30000,113130206.303600
113208,109,14941,113134928.755882
113209,177,12629,113135267.080234
113210,432,11869,113136073.122967
113211,153,12492,113139352.660983
113212,185,17251,113139440.928278
113213,271,11243,113140543.575491
113214,253,12113,113140620.011442
113215,99,7885,113142770.086539
113216,196,24455,113143651.626806
113217,121,20558,113143752.179665
113218,373,24341,113144209.750318
113219,203,7270,113144476.000518
113220,79,8194,113145019.669949
113221,133,7944,113146345.507502
113222,124,17696,113147044.526204
113223,131,30000,113149288.755925
113224,107,9415,113150583.066515
113225,167,10455,113151223.190636
113226,160,13874,113151282.274821
113227,85,5761,113152550.779651
113228,108,24734,113152740.632506
113229,117,19575,113153990.308032
113230,107,18441,113157010.182376
113231,100,7307,113157592.431846
113232,411,23203,113161720.957949
113233,125,10803,113162127.622544
113234,64,10803,113163666.487202
113235,83,30000,113163859.304400
113236,223,30000,113164526.045970
113237,160,19381,113164915.432415
113238,134,12093,113166178.798992
113239,112,21065,113169016.553165
113240,275,14262,113170162.514061
113241,238,10842,113170227.259512
113242,169,19227,113170736.129918
